	I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION	COORDS
21963	23672	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.741028	141.53372199999998	85.0	88.0			9.31	0.0	4.0													(38.741028, 141.53372199999998)
21964	23673	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.912278	140.911472	85.0	135.0			9.38	1055.0	4.0													(37.912278000000001, 140.911472)
21965	20119	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.129721999999994	140.930611	85.0	127.0			7.56	0.0	4.0													(38.129721999999994, 140.930611)
21966	20120	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.9255	140.912917	85.0	134.0			7.56	0.0	4.0													(37.9255, 140.91291699999999)
21967	20121	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.167639	140.95083300000002	85.0	125.0			7.56	0.0	4.0													(38.167639000000001, 140.95083300000002)
21968	21844	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.013861	141.668694	85.0	100.0			21.78	920.0	5.0													(39.013860999999999, 141.66869399999999)
21969	21845	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.946999999999996	141.944583	85.0	187.0			21.94	0.0	5.0													(39.946999999999996, 141.94458299999999)
21970	21846	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.642409	142.009409	85.0	153.0			22.09	210.0	5.0													(39.642409000000001, 142.00940900000001)
21971	21847	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.636528000000006	142.02178899999998	85.0	152.0			22.3	0.0	5.0													(39.636528000000006, 142.02178899999998)
21972	21848	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.937889	141.938569	85.0	186.0			22.56	0.0	5.0													(39.937888999999998, 141.938569)
21973	21849	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.296944	141.89416699999998	85.0	119.0			22.83	320.0	5.0													(39.296944000000003, 141.89416699999998)
21974	21850	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.522653000000005	142.026203	85.0	140.0			23.18	300.0	5.0													(39.522653000000005, 142.02620300000001)
21975	23100	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.521858	141.58738300000002	85.0	256.0			6.9	87.0	5.0													(40.521858000000002, 141.58738300000002)
21976	23101	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.450564	141.68221100000002	85.0	247.0			7.4	32.0	5.0													(40.450564, 141.68221100000002)
21977	23102	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.520239000000004	141.588222	85.0	256.0			8.1	155.0	5.0													(40.520239000000004, 141.588222)
21978	23103	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.657544	141.439533	85.0	274.0			8.2	225.0	5.0													(40.657544000000001, 141.43953300000001)
21979	23104	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.456603	141.668031	85.0	248.0			7.1	36.0	4.0													(40.456603000000001, 141.66803100000001)
21980	23105	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.008860999999996	141.90575	85.0	195.0			12.84	0.0	4.0													(40.008860999999996, 141.90575000000001)
21981	23106	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.738056	141.975833	85.0	164.0			15.16	0.0	4.0													(39.738056, 141.97583299999999)
21982	23107	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.735	141.977778	85.0	164.0			15.16	0.0	4.0													(39.734999999999999, 141.977778)
21983	23108	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.117	141.831028	85.0	208.0			23.36	0.0	4.0													(40.116999999999997, 141.831028)
21984	23109	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.031110999999996	140.902944	85.0	132.0			3.92	0.0	4.0													(38.031110999999996, 140.90294399999999)
21985	23110	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.912667	141.647028	85.0	93.0			4.25	0.0	4.0													(38.912666999999999, 141.64702800000001)
21986	23111	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.335	141.47358300000002	85.0	79.0			5.1	0.0	4.0													(38.335000000000001, 141.47358300000002)
21987	23112	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.737028	141.517667	85.0	89.0			8.16	0.0	4.0													(38.737028000000002, 141.51766699999999)
21988	23113	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.041	140.914583	85.0	131.0			8.75	0.0	4.0													(38.040999999999997, 140.91458299999999)
21989	23114	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.79025	141.484722	85.0	95.0			9.15	0.0	4.0													(38.79025, 141.484722)
21990	23115	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.294056	141.068389	85.0	114.0			9.24	0.0	4.0													(38.294055999999998, 141.068389)
21991	23116	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.038472	140.917583	85.0	130.0			9.56	0.0	4.0													(38.038471999999999, 140.91758300000001)
21992	23117	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.040083	140.916	85.0	130.0			9.81	0.0	4.0													(38.040083000000003, 140.916)
21993	23118	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.848306	141.58338899999998	85.0	92.0			9.81	0.0	4.0													(38.848306000000001, 141.58338899999998)
21994	23119	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.376667	141.446167	85.0	81.0			10.34	0.0	4.0													(38.376666999999998, 141.446167)
21995	23120	5413.0	2011.0	3.0	11.0	?	JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.000221999999994	140.900833	85.0	133.0			11.04	0.0	4.0													(38.000221999999994, 140.90083300000001)
21996	22699	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.178833000000004	140.931861	85.0	126.0			2.87	0.0	4.0													(38.178833000000004, 140.931861)
21997	22700	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.620683	141.961967	85.0	151.0			6.28	161.2	4.0													(39.620683, 141.96196699999999)
21998	22701	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.315	141.78055600000002	85.0	230.0			9.04	67.0	4.0													(40.314999999999998, 141.78055600000002)
21999	22702	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.896056	141.589056	85.0	95.0			6.3	0.0	4.0													(38.896056000000002, 141.589056)
22000	22703	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.248917	140.983722	85.0	121.0			4.08	0.0	4.0													(38.248916999999999, 140.983722)
22001	22704	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.789305999999996	141.981333	85.0	169.0			33.32	200.0	5.0													(39.789305999999996, 141.98133300000001)
22002	22705	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.950875	141.957611	85.0	187.0			16.79	80.0	5.0													(39.950875000000003, 141.95761100000001)
22003	22706	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.963221999999995	140.90983300000002	85.0	133.0			6.05	0.0	4.0													(37.963221999999995, 140.90983300000002)
22004	22707	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.294447999999996	141.033066	85.0	117.0			3.77	0.0	5.0													(38.294447999999996, 141.03306599999999)
22005	22708	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.507444	141.451556	85.0	84.0			21.56	0.0	5.0													(38.507444, 141.45155600000001)
22006	22709	5413.0	2011.0	3.0	11.0		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	41.86739	140.12216	85.0	441.0			0.0	0.0	4.0													(41.86739, 140.12216000000001)
22007	22710	5413.0	2011.0	3.0	11.0		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.465778	140.85863899999998	85.0	481.0			2.14	0.0	4.0													(42.465778, 140.85863899999998)
22008	22711	5413.0	2011.0	3.0	11.0		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	41.990567	143.252167	85.0	418.0			4.32	65.0	5.0													(41.990566999999999, 143.25216699999999)
22009	22712	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.408611	141.719722	85.0	241.0			6.28	25.0	4.0													(40.408611000000001, 141.71972199999999)
22010	22713	5413.0	2011.0	3.0	11.0		JAPAN	TSHIBA	TSHIBA PREFECTURE, KANTO REGION	34.953	139.9645	85.0	430.0			0.77	0.0	4.0													(34.953000000000003, 139.96449999999999)
22011	22714	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.419764	141.246731	85.0	99.0			6.09	1500.0	5.0													(38.419764000000001, 141.24673100000001)
22012	22715	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.310556	141.785278	85.0	230.0			14.24	30.0	4.0													(40.310555999999998, 141.78527800000001)
22013	22716	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.431971999999995	141.38216699999998	85.0	88.0			1.38	0.0	4.0													(38.431971999999995, 141.38216699999998)
22014	22717	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.092525	141.806764	85.0	101.0			14.89	0.0	5.0													(39.092525000000002, 141.80676399999999)
22015	22718	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.419694	141.246833	85.0	99.0			7.43	0.0	4.0													(38.419694, 141.24683300000001)
22016	22719	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.353722	141.924917	85.0	124.0			10.37	27.46	4.0													(39.353721999999998, 141.92491699999999)
22017	22720	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.182194	140.942111	85.0	126.0			2.11	2072.0	4.0													(38.182194000000003, 140.94211100000001)
22018	22721	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.327394	141.891211	85.0	122.0			11.46	950.0	4.0													(39.327393999999998, 141.891211)
22019	22722	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.131617	141.841864	85.0	209.0			11.03	137.9	5.0													(40.131616999999999, 141.84186399999999)
22020	22723	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.989889	140.8915	85.0	134.0			3.46	1924.0	4.0													(37.989888999999998, 140.89150000000001)
22021	23973	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.809111	141.554361	85.0	91.0			15.98	0.0	4.0													(38.809111000000001, 141.554361)
22022	23974	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.780916999999995	141.50288899999998	85.0	93.0			16.27	0.0	4.0													(38.780916999999995, 141.50288899999998)
22023	23975	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.017972	141.645861	85.0	102.0			16.4	0.0	4.0													(39.017972, 141.645861)
22024	20099	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.964472	140.895972	85.0	134.0			4.16	2084.0	4.0													(37.964472000000001, 140.895972)
22025	20100	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.348611	141.15338899999998	85.0	106.0			4.35	0.0	4.0													(38.348610999999998, 141.15338899999998)
22026	20641	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.726083	141.55883300000002	85.0	85.0			18.46	0.0	4.0													(38.726083000000003, 141.55883300000002)
22027	20642	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.50775	141.53275	85.0	77.0			18.7	0.0	4.0													(38.507750000000001, 141.53274999999999)
22028	20643	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.795221999999995	141.523194	85.0	92.0			18.85	0.0	4.0													(38.795221999999995, 141.52319399999999)
22029	23139	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.786028	141.487472	85.0	94.0			11.77	0.0	4.0													(38.786028000000002, 141.487472)
22030	23140	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.829528	141.60091699999998	85.0	89.0			11.83	0.0	4.0													(38.829528000000003, 141.60091699999998)
22031	23141	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.829028	141.60091699999998	85.0	89.0			11.84	41.8	4.0													(38.829028000000001, 141.60091699999998)
22032	23142	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.948167	141.63636100000002	85.0	97.0			11.88	0.0	4.0													(38.948166999999998, 141.63636100000002)
22033	23143	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.359194	141.908972	85.0	125.0			11.93	52.41	4.0													(39.359194000000002, 141.90897200000001)
22034	23144	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.300889	141.88225	85.0	119.0			12.0	0.0	4.0													(39.300888999999998, 141.88225)
22035	23145	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.050444	141.799389	85.0	97.0			12.01	833.0	4.0													(39.050443999999999, 141.79938899999999)
22036	23146	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.576325	141.451644	85.0	86.0			12.02	136.0	4.0													(38.576324999999997, 141.45164399999999)
22037	23147	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.101056	141.862028	85.0	100.0			12.03	87.0	4.0													(39.101056, 141.86202800000001)
22038	23148	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.704694	141.561	85.0	84.0			12.04	0.0	4.0													(38.704694000000003, 141.56100000000001)
22039	23149	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.418681	141.985549	85.0	129.0			12.09	70.0	4.0													(39.418680999999999, 141.98554899999999)
22040	22733	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.051056	141.83908300000002	85.0	200.0			7.03	1125.0	5.0													(40.051056000000003, 141.83908300000002)
22041	22734	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.454611	142.003722	85.0	133.0			7.03	80.0	5.0													(39.454611, 142.00372200000001)
22042	22735	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.884698	141.57667	85.0	95.0			7.06	581.04	5.0													(38.884698, 141.57667000000001)
22043	22736	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.206694	141.793667	85.0	218.0			7.09	540.0	5.0													(40.206693999999999, 141.793667)
22044	22737	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.910455999999996	141.58222800000001	85.0	97.0			7.31	0.0	5.0													(38.910455999999996, 141.58222800000001)
22045	22738	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.738333000000004	141.97275	85.0	164.0			7.34	0.0	5.0													(39.738333000000004, 141.97274999999999)
22046	22739	5413.0	2011.0	3.0	11.0		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	36.991957	140.96912	85.0	191.0			7.35	0.0	5.0													(36.991956999999999, 140.96912)
22047	22740	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.037116999999995	141.72046699999999	85.0	100.0			7.36	0.0	5.0													(39.037116999999995, 141.72046699999999)
22048	22741	5413.0	2011.0	3.0	11.0		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	35.79387	140.796399	85.0	312.0			7.39	94.0	5.0													(35.793869999999998, 140.79639900000001)
22049	22742	5413.0	2011.0	3.0	11.0		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.223875	140.56264299999998	85.0	281.0			7.4	0.0	5.0													(36.223875, 140.56264299999998)
22050	22743	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.335045	141.15424199999998	85.0	106.0			7.47	0.0	5.0													(38.335045000000001, 141.15424199999998)
22051	22744	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.058279999999996	141.811022	85.0	98.0			7.48	262.72	5.0													(39.058279999999996, 141.81102200000001)
22052	22745	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.593229	141.964226	85.0	148.0			7.49	30.0	5.0													(39.593229000000001, 141.964226)
22053	22746	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.298317	141.055373	85.0	115.0			7.53	0.0	5.0													(38.298316999999997, 141.055373)
22054	22747	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.645637	141.972972	85.0	154.0			7.55	80.0	5.0													(39.645637000000001, 141.972972)
22055	22748	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.903065999999995	140.915391	85.0	135.0			7.61	0.0	5.0													(37.903065999999995, 140.915391)
22056	22749	5413.0	2011.0	3.0	11.0		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.072028	140.61533300000002	85.0	292.0			7.63	0.0	5.0													(36.072028000000003, 140.61533300000002)
22057	22750	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.442356	142.005403	85.0	131.0			7.65	0.0	5.0													(39.442355999999997, 142.005403)
22058	22751	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.487333	141.96563899999998	85.0	137.0			7.69	700.0	5.0													(39.487333, 141.96563899999998)
22059	22752	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.643389	141.976144	85.0	154.0			7.75	20.0	5.0													(39.643388999999999, 141.97614400000001)
22060	22753	5413.0	2011.0	3.0	11.0		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	37.866264	140.92031	85.0	136.0			7.75	0.0	5.0													(37.866264000000001, 140.92031)
22061	22754	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.939296	140.895972	85.0	135.0			7.75	0.0	5.0													(37.939295999999999, 140.895972)
22062	22755	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.009944	141.71588899999998	85.0	98.0			7.79	432.33	5.0													(39.009943999999997, 141.71588899999998)
22063	20094	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.284971999999996	140.997944	85.0	120.0			3.79	4267.0	4.0													(38.284971999999996, 140.99794399999999)
22064	20095	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.053416999999996	140.903722	85.0	131.0			3.82	0.0	4.0													(38.053416999999996, 140.90372199999999)
22065	20096	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.40575	141.2295	85.0	100.0			3.9	501.0	4.0													(38.405749999999998, 141.2295)
22066	20097	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.05625	140.912028	85.0	130.0			4.04	886.0	4.0													(38.056249999999999, 140.91202799999999)
22067	20098	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.030167	140.89111100000002	85.0	133.0			4.14	2502.0	4.0													(38.030166999999999, 140.89111100000002)
22068	21822	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.462819	141.948175	85.0	135.0			4.99	640.0	4.0													(39.462819000000003, 141.94817499999999)
22069	21823	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.245833000000005	140.99752800000002	85.0	120.0			5.03	0.0	4.0													(38.245833000000005, 140.99752800000002)
22070	21824	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.10175	140.92730600000002	85.0	128.0			5.04	384.9	4.0													(38.101750000000003, 140.92730600000002)
22071	21825	5413.0	2011.0	3.0	11.0		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	36.862711	140.789031	85.0	212.0			5.06	0.0	4.0													(36.862710999999997, 140.78903099999999)
22072	21826	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.927	141.583361	85.0	98.0			5.07	0.0	4.0													(38.927, 141.583361)
22073	21827	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.608182	141.95726200000001	85.0	150.0			5.09	60.0	4.0													(39.608181999999999, 141.95726200000001)
22074	21828	5413.0	2011.0	3.0	11.0		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.384236	140.61803600000002	85.0	263.0			5.13	0.0	4.0													(36.384236000000001, 140.61803600000002)
22075	20101	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.06325	140.910694	85.0	130.0			4.44	1085.0	4.0													(38.063249999999996, 140.91069400000001)
22076	20102	5413.0	2011.0	3.0	11.0		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.480564	141.97004099999998	85.0	136.0			4.81	15.0	4.0													(39.480564000000001, 141.97004099999998)
22077	20103	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.258472	140.986417	85.0	121.0			4.93	2275.0	4.0													(38.258471999999998, 140.98641699999999)
22078	20104	5413.0	2011.0	3.0	11.0		JAPAN	TSHIBA	TSHIBA PREFECTURE, KANTO REGION	35.577139	140.491833	85.0	346.0			5.11	0.0	4.0													(35.577139000000003, 140.49183300000001)
22079	20105	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.192389	140.94	85.0	126.0			5.24	2297.0	4.0													(38.192388999999999, 140.94)
22080	20106	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.351	141.42208300000001	85.0	83.0			5.34	0.0	4.0													(38.350999999999999, 141.42208300000001)
22081	20107	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.961778	140.905167	85.0	134.0			5.37	0.0	4.0													(37.961778000000002, 140.90516700000001)
22082	20108	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.0445	140.893472	85.0	132.0			5.44	2365.0	4.0													(38.044499999999999, 140.893472)
22083	20109	5413.0	2011.0	3.0	11.0		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.335806	141.116306	85.0	110.0			5.52	0.0	4.0													(38.335805999999998, 141.11630600000001)
22084	20110	5413.0	2011.0	3.0	11.0		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.640167	141.44388899999998	85.0	273.0			5.67	0.0	4.0													(40.640166999999998, 141.44388899999998)
